#VALUE!,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory usage [GB],Memory capacity provisioned [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s],Label,Memory usage [KB],,,
1377015425,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377016325,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377017225,4,11703.99824,76.07598856,0.65,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377018126,4,11703.99824,70.22398944,0.6,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377019026,4,11703.99824,76.07598856,0.65,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377019926,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377020826,4,11703.99824,78.0266549333,0.6666666667,0.2684352,67108864,0,0.3333333333,0,1,0,268435.2,,,1
1377021726,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6,0,1,0,0,,,1
1377022626,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377023526,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377024426,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377025326,4,11703.99824,58.5199912,0.5,0,67108864,0,3.25,0,1,0,0,,,1
1377026227,4,11703.99824,85.8293204267,0.7333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377027127,4,11703.99824,68.2733230667,0.5833333333,0.0894784,67108864,0,1,0,1,0,89478.4,,,1
1377028027,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377028927,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377029827,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377030727,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.8,0,1,0,0,,,1
1377031627,4,11703.99824,81.92798768,0.7,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377032527,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377033427,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377034327,4,11703.99824,70.22398944,0.6,0.0894784,67108864,0,0.7333333333,0,1,0,89478.4,,,1
1377035228,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377036128,4,11703.99824,76.07598856,0.65,0,67108864,0,1.8666666667,0,1,0,0,,,1
1377037028,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377037928,4,11703.99824,76.07598856,0.65,0,67108864,8.4666666667,4.1333333333,0.1333333333,1.1333333333,0,0,,,1
1377038829,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377039729,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6,0,1,0,0,,,1
1377040629,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377041529,4,11703.99824,58.5199912,0.5,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377042429,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,14.1333333333,0,1,0,0,,,1
1377043329,4,11703.99824,62.6999905714,0.5357142857,0,67108864,0,0.5714285714,0,1,0,0,,,1
1377044229,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377045129,4,11703.99824,70.22398944,0.6,0,67108864,0.0666666667,1.0666666667,0,1,0,0,,,1
1377046029,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377046929,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377047829,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377048729,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377049629,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377050529,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.4,0,1,0,0,,,1
1377051429,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.0666666667,0.0666666667,1.0666666667,0,0,,,1
1377052329,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377053229,4,11703.99824,142.3986452533,1.2166666667,1.0290016,67108864,131.3333333333,21.2,0,1.4,1,1029001.6,,,1
1377054130,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377055030,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377055930,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377056830,4,11703.99824,81.92798768,0.7,0.2684352,67108864,0,0.6666666667,0,1,0,268435.2,,,1
1377057730,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.2666666667,0,1.0666666667,0,0,,,1
1377058630,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377059530,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377060430,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377061330,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377062231,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377063131,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377064031,4,11703.99824,76.07598856,0.65,0,67108864,0,1.2666666667,0,1.0666666667,0,0,,,1
1377064931,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377065831,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377066731,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377067631,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377068531,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377069432,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377070332,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377071232,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377072132,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377073032,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377073932,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377074832,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,1,0,1.0666666667,0,0,,,1
1377075732,4,11703.99824,70.22398944,0.6,2.2817,67108864,0,1.3333333333,0,1.0666666667,0,2281700,,,1
1377076632,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377077532,4,11703.99824,81.92798768,0.7,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377078432,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377079332,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.8,0,1,0,0,,,1
1377080232,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.9333333333,0,1.0666666667,0,0,,,1
1377081132,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377082032,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377082932,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377083832,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,0.9333333333,0,0,,,1
1377084732,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377085632,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377086532,4,11703.99824,68.9699896286,0.5892857143,0,67108864,0,0.5714285714,0,1,0,0,,,1
1377087432,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377088332,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377089233,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6,0,1,0,0,,,1
1377090133,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377091033,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377091933,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377092833,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,1.2666666667,0,1,0,0,,,1
1377093733,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377094633,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6,0,0.9333333333,0,0,,,1
1377095533,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377096433,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377097333,4,11703.99824,76.07598856,0.65,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377098234,4,11703.99824,72.1746558133,0.6166666667,0,67108864,8.5333333333,3.2,0,1.0666666667,0,0,,,1
1377099134,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377100034,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377100934,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377101834,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377102734,4,11703.99824,120.9413151467,1.0333333333,0.7158272,67108864,0,4.1333333333,0,1,1,715827.2,,,1
1377103634,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377104534,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.9333333333,0,1,0,0,,,1
1377105434,4,11703.99824,68.2733230667,0.5833333333,0.1342176,67108864,0,0.5333333333,0,0.9333333333,0,134217.6,,,1
1377106335,4,11703.99824,70.22398944,0.6,0.0894784,67108864,0,1.2666666667,0,1,0,89478.4,,,1
1377107235,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377108135,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377109035,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377109935,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.8666666667,0,1.0666666667,0,0,,,1
1377110835,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377111736,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377112636,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377113535,4,11703.99824,66.8799899429,0.5714285714,0.5752182857,67108864,0,1,0,1,0,575218.285714286,,,1
1377114435,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377115335,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377116235,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377117135,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377118036,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377118936,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377119836,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6,0,1,0,0,,,1
1377120736,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377121636,4,11703.99824,76.07598856,0.65,0.0447392,67108864,0,0.6,0,1,0,44739.2,,,1
1377122537,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.6,0,1,0,0,,,1
1377123437,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377124337,4,11703.99824,76.07598856,0.65,0.1789568,67108864,0,0.7333333333,0.1333333333,1,0,178956.8,,,1
1377125237,4,11703.99824,206.7706355733,1.7666666667,0,67108864,292.8,184.7333333333,0,1,1,0,,,1
1377126137,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6,0,1,0,0,,,1
1377127037,4,11703.99824,74.1253221867,0.6333333333,0.1342176,67108864,0,0.6666666667,0,1,0,134217.6,,,1
1377127937,4,11703.99824,81.92798768,0.7,0,67108864,0,0.6,0,1,0,0,,,1
1377128837,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377129737,4,11703.99824,64.37199032,0.55,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377130637,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377131537,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.0666666667,0,1,0,0,,,1
1377132438,4,11703.99824,76.07598856,0.65,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377133338,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377134238,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377135138,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377136038,4,11703.99824,76.07598856,0.65,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377136938,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377137838,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377138738,4,11703.99824,70.22398944,0.6,0,67108864,0,0.8666666667,0,1.0666666667,0,0,,,1
1377139638,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377140538,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377141438,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377142338,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377143238,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377144138,4,11703.99824,64.37199032,0.55,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377145039,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.8,0,1.0666666667,0,0,,,1
1377145938,4,11703.99824,58.5199912,0.5,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377146838,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377147738,4,11703.99824,58.5199912,0.5,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377148638,4,11703.99824,60.4706575733,0.5166666667,0.223696,67108864,0,1,0,1.0666666667,0,223696,,,1
1377149538,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377150439,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377151339,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.8666666667,0,1.0666666667,0,0,,,1
1377152239,4,11703.99824,85.8293204267,0.7333333333,0.7605664,67108864,0,3.8,0,1,0,760566.4,,,1
1377153139,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.4,0,1,0,0,,,1
1377154039,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377154939,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377155839,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377156739,4,11703.99824,68.2733230667,0.5833333333,0.1342176,67108864,0,0.4,0,1,0,134217.6,,,1
1377157639,4,11703.99824,70.22398944,0.6,0,67108864,8.4666666667,3.3333333333,0.0666666667,1.0666666667,0,0,,,1
1377158539,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6,0,1,0,0,,,1
1377159440,4,11703.99824,83.8786540533,0.7166666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377160340,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377161240,4,11703.99824,76.07598856,0.65,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377162140,4,11703.99824,70.22398944,0.6,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377163039,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377163939,4,11703.99824,70.22398944,0.6,0.1342176,67108864,0,0.3333333333,0,1,0,134217.6,,,1
1377164840,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377165740,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6,0,1,0,0,,,1
1377166640,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377167540,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377168440,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377169340,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,1.1333333333,0.0666666667,1.0666666667,0,0,,,1
1377170240,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.4,0,1,0,0,,,1
1377171140,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377172041,4,11703.99824,76.07598856,0.65,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377172941,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377173841,4,11703.99824,70.22398944,0.6,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377174741,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377175641,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377176541,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377177441,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377178341,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377179241,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.8,0,1,0,0,,,1
1377180141,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377181041,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377181941,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377182842,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.8,0,1,0,0,,,1
1377183742,4,11703.99824,64.37199032,0.55,0,67108864,0,14.3333333333,0,1,0,0,,,1
1377184642,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377185542,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377186442,4,11703.99824,62.4213239467,0.5333333333,0.1789568,67108864,0,0.6666666667,0,1,0,178956.8,,,1
1377187342,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377188242,4,11703.99824,64.37199032,0.55,0.1789568,67108864,0,0.6666666667,0,1,0,178956.8,,,1
1377189142,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377190042,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377190943,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.8,0,1,0,0,,,1
1377191843,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377192743,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,1.2,0,1.0666666667,0,0,,,1
1377193643,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377194543,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377195443,4,11703.99824,68.2733230667,0.5833333333,0.2684352,67108864,0,0.6666666667,0,1,0,268435.2,,,1
1377196343,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377197243,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6,0,1,0,0,,,1
1377198143,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.4,0,1,0,0,,,1
1377199043,4,11703.99824,148.2506443733,1.2666666667,0.6263488,67108864,131.3333333333,21.4,0,1.4,1,626348.8,,,1
1377199943,4,11703.99824,81.92798768,0.7,0,67108864,0,0.8,0,1,0,0,,,1
1377200843,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377201743,4,11703.99824,79.9773213067,0.6833333333,0,67108864,0,0.4,0,1,0,0,,,1
1377202643,4,11703.99824,87.7799868,0.75,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377203543,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377204444,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6,0,1,0,0,,,1
1377205344,4,11703.99824,81.92798768,0.7,0,67108864,0,0.3333333333,0,1.0666666667,0,0,,,1
1377206244,4,11703.99824,81.92798768,0.7,0,67108864,0,0.3333333333,0,1,0,0,,,1
1377207144,4,11703.99824,76.07598856,0.65,0,67108864,0,0.4666666667,0,1,0,0,,,1
1377208044,4,11703.99824,66.3226566933,0.5666666667,0.1342176,67108864,0,0.5333333333,0,1,0,134217.6,,,1
1377208944,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,1.4666666667,0,1.0666666667,0,0,,,1
1377209845,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377210745,4,11703.99824,74.1253221867,0.6333333333,0.3131744,67108864,0.0666666667,0.9333333333,0,1,0,313174.4,,,1
1377211645,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.4,0,1,0,0,,,1
1377212545,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377213445,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377214345,4,11703.99824,66.3226566933,0.5666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377215245,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377216145,4,11703.99824,81.92798768,0.7,0,67108864,0,1.0666666667,0,1,0,0,,,1
1377217045,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377217945,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0.0666666667,1.2666666667,0,0.9333333333,0,0,,,1
1377218845,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,1.3333333333,0,1,0,0,,,1
1377219745,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377220646,4,11703.99824,58.5199912,0.5,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377221546,4,11703.99824,60.4706575733,0.5166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377222446,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377223346,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377224246,4,11703.99824,62.4213239467,0.5333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377225146,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377226046,4,11703.99824,66.3226566933,0.5666666667,0.2684352,67108864,0,0.6666666667,0,1,0,268435.2,,,1
1377226946,4,11703.99824,70.22398944,0.6,0.1342176,67108864,0,0.6666666667,0,0.9333333333,0,134217.6,,,1
1377227846,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377228746,4,11703.99824,70.22398944,0.6,0.2684352,67108864,0,0.6666666667,0,1,0,268435.2,,,1
1377229646,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377230546,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377231446,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377232346,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377233247,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377234147,4,11703.99824,76.07598856,0.65,0,67108864,0,0.6,0,1,0,0,,,1
1377235047,4,11703.99824,81.92798768,0.7,0,67108864,0,0.8666666667,0,1.0666666667,0,0,,,1
1377235947,4,11703.99824,78.0266549333,0.6666666667,0,67108864,0,0.6,0,0.9333333333,0,0,,,1
1377236847,4,11703.99824,70.22398944,0.6,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377237747,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1.3333333333,0,1.0666666667,0,0,,,1
1377238647,4,11703.99824,64.37199032,0.55,0,67108864,0,0.6,0,1,0,0,,,1
1377239547,4,11703.99824,72.1746558133,0.6166666667,0,67108864,0,0.7333333333,0,1,0,0,,,1
1377240447,4,11703.99824,70.22398944,0.6,0,67108864,0,0.6666666667,0,1,0,0,,,1
1377241347,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,1.3333333333,0,1,0,0,,,1
1377242247,4,11703.99824,64.37199032,0.55,0,67108864,0,0.4,0,1,0,0,,,1
1377243148,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.5333333333,0,1,0,0,,,1
1377244048,4,11703.99824,74.1253221867,0.6333333333,0,67108864,0,0.6,0,1,0,0,,,1
1377244947,4,11703.99824,68.2733230667,0.5833333333,0,67108864,0,1.3333333333,0,1,0,0,,,1
